Ship_id,Order_ID,Ship_Mode,Ship_Date
SHP_2809,47169,REGULAR AIR,4-3-10
SHP_6895,57511,REGULAR AIR,8-10-09
SHP_6851,38661,REGULAR AIR,15-2-12
SHP_6850,38661,REGULAR AIR,13-2-12
SHP_6890,53189,EXPRESS AIR,23-8-11
SHP_6894,57511,REGULAR AIR,7-10-09
SHP_6816,23745,DELIVERY TRUCK,9-12-12
SHP_6815,23745,REGULAR AIR,5-12-12
SHP_5920,4099,REGULAR AIR,22-8-12
SHP_6342,23808,REGULAR AIR,9-2-09
SHP_5914,1095,REGULAR AIR,23-8-11
SHP_6341,23808,REGULAR AIR,14-2-09
SHP_6006,43459,REGULAR AIR,8-11-11
SHP_5918,4099,REGULAR AIR,21-8-12
SHP_5918,4099,REGULAR AIR,21-8-12
SHP_5919,4099,REGULAR AIR,23-8-12
SHP_6052,1411,REGULAR AIR,22-12-09
SHP_6236,16992,REGULAR AIR,13-12-10
SHP_6409,31524,DELIVERY TRUCK,28-6-11
SHP_6260,18855,REGULAR AIR,18-9-09
SHP_2605,15971,REGULAR AIR,15-8-09
SHP_3007,20900,REGULAR AIR,26-11-10
SHP_3127,30279,DELIVERY TRUCK,8-12-11
SHP_3126,30279,REGULAR AIR,7-12-11
SHP_3180,51047,EXPRESS AIR,11-4-09
SHP_3181,51047,REGULAR AIR,11-4-09
SHP_3061,8292,REGULAR AIR,2-2-10
SHP_3090,19558,REGULAR AIR,28-2-11
SHP_2562,6179,REGULAR AIR,4-6-09
SHP_2570,25860,REGULAR AIR,11-1-10
SHP_2566,15271,REGULAR AIR,25-7-10
SHP_2566,15271,REGULAR AIR,25-7-10
SHP_2561,6179,REGULAR AIR,3-6-09
SHP_2569,25860,EXPRESS AIR,4-1-10
SHP_2558,2244,EXPRESS AIR,10-1-10
SHP_7373,18688,REGULAR AIR,6-3-11
SHP_7385,25063,REGULAR AIR,29-6-09
SHP_7353,9573,EXPRESS AIR,14-6-12
SHP_7420,38438,REGULAR AIR,1-6-11
SHP_7372,18688,REGULAR AIR,7-3-11
SHP_7372,18688,REGULAR AIR,7-3-11
SHP_7355,10663,REGULAR AIR,23-5-09
SHP_7426,40357,REGULAR AIR,22-7-12
SHP_7394,30403,EXPRESS AIR,12-7-12
SHP_7395,30403,REGULAR AIR,11-7-12
SHP_7381,23746,REGULAR AIR,16-12-10
SHP_7419,38438,REGULAR AIR,2-6-11
SHP_3040,132,REGULAR AIR,11-6-10
SHP_2551,51111,REGULAR AIR,11-2-12
SHP_4271,24098,REGULAR AIR,18-4-12
SHP_4271,24098,REGULAR AIR,18-4-12
SHP_4253,16993,REGULAR AIR,16-11-11
SHP_4289,35392,REGULAR AIR,23-2-12
SHP_4272,24098,REGULAR AIR,19-4-12
SHP_4248,16133,DELIVERY TRUCK,25-9-09
SHP_4275,25637,DELIVERY TRUCK,27-2-12
SHP_4297,40832,REGULAR AIR,30-3-10
SHP_192,24128,REGULAR AIR,25-11-10
SHP_192,24128,REGULAR AIR,25-11-10
SHP_424,55715,EXPRESS AIR,4-4-11
SHP_308,35847,EXPRESS AIR,30-1-09
SHP_1750,46627,REGULAR AIR,12-6-09
SHP_1750,46627,REGULAR AIR,12-6-09
SHP_1766,56930,REGULAR AIR,17-8-12
SHP_3143,35296,REGULAR AIR,23-3-11
SHP_3046,3680,EXPRESS AIR,11-12-12
SHP_504,16320,REGULAR AIR,22-10-11
SHP_516,19365,REGULAR AIR,17-1-11
SHP_549,29319,REGULAR AIR,26-1-09
SHP_597,42944,DELIVERY TRUCK,19-11-12
SHP_534,24806,REGULAR AIR,8-9-10
SHP_550,29319,EXPRESS AIR,26-1-09
SHP_5282,324,REGULAR AIR,21-3-12
SHP_5400,40225,DELIVERY TRUCK,11-1-11
SHP_5399,40225,REGULAR AIR,16-1-11
SHP_7700,56550,REGULAR AIR,9-4-11
SHP_7617,36772,REGULAR AIR,15-5-10
SHP_7617,36772,REGULAR AIR,15-5-10
SHP_7690,36772,DELIVERY TRUCK,17-5-10
SHP_7596,33283,DELIVERY TRUCK,20-3-10
SHP_7699,56550,EXPRESS AIR,10-4-11
SHP_7694,47360,DELIVERY TRUCK,10-10-10
SHP_7548,19521,REGULAR AIR,24-11-09
SHP_361,44071,REGULAR AIR,16-4-12
SHP_361,44071,REGULAR AIR,16-4-12
SHP_139,16193,REGULAR AIR,11-4-12
SHP_139,16193,REGULAR AIR,11-4-12
SHP_226,27392,REGULAR AIR,11-3-12
SHP_6812,22755,REGULAR AIR,1-4-09
SHP_6812,22755,REGULAR AIR,1-4-09
SHP_6845,37380,REGULAR AIR,2-4-11
SHP_6845,37380,REGULAR AIR,2-4-11
SHP_6845,37380,REGULAR AIR,2-4-11
SHP_6864,42722,REGULAR AIR,8-10-12
SHP_6804,18598,REGULAR AIR,8-8-10
SHP_6881,49027,REGULAR AIR,12-4-11
SHP_6865,42722,REGULAR AIR,9-10-12
SHP_6747,2311,REGULAR AIR,2-5-11
SHP_6790,15303,REGULAR AIR,14-9-10
SHP_6803,18598,EXPRESS AIR,9-8-10
SHP_6833,32641,REGULAR AIR,22-3-10
SHP_6811,22755,REGULAR AIR,31-3-09
SHP_6823,27013,REGULAR AIR,5-7-09
SHP_6822,27013,REGULAR AIR,9-7-09
SHP_6791,15303,REGULAR AIR,15-9-10
SHP_2121,36741,REGULAR AIR,21-12-10
SHP_2120,36741,REGULAR AIR,22-12-10
SHP_2280,54563,REGULAR AIR,6-10-10
SHP_2612,19174,REGULAR AIR,17-7-10
SHP_2611,19174,REGULAR AIR,18-7-10
SHP_2611,19174,REGULAR AIR,18-7-10
SHP_2611,19174,REGULAR AIR,18-7-10
SHP_2596,11011,REGULAR AIR,14-5-12
SHP_2596,11011,REGULAR AIR,14-5-12
SHP_2796,41383,REGULAR AIR,19-5-10
SHP_2761,24102,REGULAR AIR,1-12-10
SHP_356,43330,REGULAR AIR,28-4-09
SHP_176,21636,REGULAR AIR,10-8-09
SHP_213,26370,REGULAR AIR,10-8-11
SHP_382,48101,REGULAR AIR,14-9-11
SHP_354,43267,EXPRESS AIR,18-5-11
SHP_214,26370,EXPRESS AIR,10-8-11
SHP_420,54628,REGULAR AIR,6-6-10
SHP_4635,26176,REGULAR AIR,20-11-11
SHP_4465,3459,EXPRESS AIR,29-7-09
SHP_4634,26176,REGULAR AIR,21-11-11
SHP_4671,31493,EXPRESS AIR,18-10-09
SHP_4496,8064,DELIVERY TRUCK,13-5-11
SHP_2144,39269,REGULAR AIR,2-11-12
SHP_1833,5283,REGULAR AIR,5-6-09
SHP_1829,4550,DELIVERY TRUCK,30-12-09
SHP_2063,29475,DELIVERY TRUCK,25-2-10
SHP_2062,29475,REGULAR AIR,24-2-10
SHP_1991,21893,EXPRESS AIR,25-10-11
SHP_1830,4743,REGULAR AIR,3-4-10
SHP_1823,3363,REGULAR AIR,22-9-11
SHP_1831,4743,REGULAR AIR,6-4-10
SHP_1150,45731,REGULAR AIR,12-8-09
SHP_1149,45731,EXPRESS AIR,11-8-09
SHP_1971,19687,REGULAR AIR,15-8-10
SHP_2209,45991,REGULAR AIR,18-2-11
SHP_2205,45414,REGULAR AIR,12-2-09
SHP_2208,45991,DELIVERY TRUCK,16-2-11
SHP_2302,57382,EXPRESS AIR,25-3-09
SHP_1970,19687,REGULAR AIR,14-8-10
SHP_1955,18405,EXPRESS AIR,9-1-09
SHP_2020,24581,REGULAR AIR,10-4-10
SHP_2301,57382,REGULAR AIR,25-3-09
SHP_1956,18405,REGULAR AIR,10-1-09
SHP_1882,12551,REGULAR AIR,18-6-12
SHP_2204,45190,DELIVERY TRUCK,19-11-10
SHP_1948,17986,REGULAR AIR,7-4-12
SHP_1985,21025,REGULAR AIR,13-9-10
SHP_2031,25863,EXPRESS AIR,24-4-11
SHP_2228,48615,REGULAR AIR,7-12-12
SHP_2192,44614,EXPRESS AIR,18-6-10
SHP_2229,48615,REGULAR AIR,8-12-12
SHP_2035,26145,REGULAR AIR,4-7-11
SHP_2036,26145,REGULAR AIR,6-7-11
SHP_2067,30308,REGULAR AIR,22-3-10
SHP_2034,26145,REGULAR AIR,8-7-11
SHP_2193,44614,REGULAR AIR,23-6-10
SHP_5809,28198,REGULAR AIR,9-2-12
SHP_5872,49607,REGULAR AIR,5-5-09
SHP_5829,35457,REGULAR AIR,14-12-09
SHP_5899,55746,REGULAR AIR,2-7-09
SHP_5768,12999,REGULAR AIR,4-4-10
SHP_6099,4931,REGULAR AIR,18-11-09
SHP_6321,22913,REGULAR AIR,26-6-10
SHP_6319,22913,EXPRESS AIR,26-6-10
SHP_6098,4931,REGULAR AIR,16-11-09
SHP_6320,22913,DELIVERY TRUCK,28-6-10
SHP_6127,7043,REGULAR AIR,26-1-09
SHP_6150,9251,DELIVERY TRUCK,31-8-10
SHP_934,322,REGULAR AIR,20-3-12
SHP_934,322,REGULAR AIR,20-3-12
SHP_989,12129,DELIVERY TRUCK,28-12-12
SHP_1114,37729,REGULAR AIR,15-1-09
SHP_1033,20960,REGULAR AIR,23-11-11
SHP_7434,44294,REGULAR AIR,5-6-09
SHP_7457,57121,REGULAR AIR,18-11-11
SHP_7457,57121,REGULAR AIR,18-11-11
SHP_7405,34245,REGULAR AIR,8-2-10
SHP_7432,44294,EXPRESS AIR,10-6-09
SHP_7433,44294,DELIVERY TRUCK,3-6-09
SHP_1873,12130,REGULAR AIR,12-12-11
SHP_1873,12130,REGULAR AIR,12-12-11
SHP_311,36134,REGULAR AIR,22-11-10
SHP_278,32743,REGULAR AIR,9-5-10
SHP_82,9927,DELIVERY TRUCK,17-8-11
SHP_83,9927,REGULAR AIR,17-8-11
SHP_239,28165,REGULAR AIR,11-7-12
SHP_84,9927,EXPRESS AIR,17-8-11
SHP_114,13280,REGULAR AIR,12-9-09
SHP_114,13280,REGULAR AIR,12-9-09
SHP_117,13702,REGULAR AIR,14-9-11
SHP_251,29795,DELIVERY TRUCK,26-11-11
SHP_250,29795,REGULAR AIR,26-11-11
SHP_161,19010,REGULAR AIR,9-6-09
SHP_4204,49313,REGULAR AIR,5-10-09
SHP_4203,49313,EXPRESS AIR,4-10-09
SHP_6256,18530,REGULAR AIR,2-1-11
SHP_6161,10277,REGULAR AIR,8-4-09
SHP_6204,13570,REGULAR AIR,2-12-12
SHP_6193,12930,REGULAR AIR,25-11-11
SHP_6263,19041,REGULAR AIR,4-8-11
SHP_6262,19041,REGULAR AIR,30-7-11
SHP_6255,18530,REGULAR AIR,31-12-10
SHP_6203,13570,REGULAR AIR,3-12-12
SHP_6107,5702,REGULAR AIR,8-9-10
SHP_6157,10080,REGULAR AIR,19-2-10
SHP_6870,44576,REGULAR AIR,26-12-09
SHP_6836,34275,DELIVERY TRUCK,6-7-09
SHP_1088,31426,REGULAR AIR,9-8-09
SHP_1007,16257,REGULAR AIR,6-5-12
SHP_2922,32546,REGULAR AIR,19-3-11
SHP_2946,43332,EXPRESS AIR,10-9-12
SHP_2859,9472,REGULAR AIR,19-6-11
SHP_2975,52194,DELIVERY TRUCK,12-12-10
SHP_2906,29223,DELIVERY TRUCK,22-1-12
SHP_2974,52194,REGULAR AIR,12-12-10
SHP_2921,32546,REGULAR AIR,20-3-11
SHP_3577,10470,REGULAR AIR,6-5-12
SHP_3578,11111,REGULAR AIR,19-1-11
SHP_3578,11111,REGULAR AIR,19-1-11
SHP_3745,38501,REGULAR AIR,29-4-09
SHP_3615,18213,REGULAR AIR,12-9-10
SHP_3764,40839,DELIVERY TRUCK,1-4-12
SHP_3575,10470,EXPRESS AIR,6-5-12
SHP_3684,29985,REGULAR AIR,13-7-12
SHP_3576,10470,REGULAR AIR,11-5-12
SHP_3671,28225,REGULAR AIR,24-1-09
SHP_1549,50949,REGULAR AIR,6-2-11
SHP_1561,55526,REGULAR AIR,3-7-12
SHP_1510,37862,REGULAR AIR,15-1-09
SHP_1500,33250,REGULAR AIR,27-6-09
SHP_1498,32998,DELIVERY TRUCK,30-9-10
SHP_1488,28130,EXPRESS AIR,30-7-09
SHP_1548,50949,EXPRESS AIR,5-2-11
SHP_1487,28130,EXPRESS AIR,3-8-09
SHP_3132,33154,REGULAR AIR,6-8-10
SHP_2606,16036,REGULAR AIR,6-1-12
SHP_2606,16036,REGULAR AIR,6-1-12
SHP_2606,16036,REGULAR AIR,6-1-12
SHP_3083,16036,REGULAR AIR,7-1-12
SHP_5554,50016,REGULAR AIR,7-4-09
SHP_5549,47942,EXPRESS AIR,28-2-10
SHP_5548,47942,EXPRESS AIR,1-3-10
SHP_5570,56032,REGULAR AIR,19-12-11
SHP_5571,56032,DELIVERY TRUCK,21-12-11
SHP_5547,47942,REGULAR AIR,1-3-10
SHP_480,11269,EXPRESS AIR,30-5-12
SHP_481,11269,REGULAR AIR,2-6-12
SHP_481,11269,REGULAR AIR,2-6-12
SHP_479,10852,DELIVERY TRUCK,27-10-10
SHP_584,40480,REGULAR AIR,9-12-11
SHP_486,12293,REGULAR AIR,19-6-11
SHP_478,10852,REGULAR AIR,28-10-10
SHP_583,40480,EXPRESS AIR,7-12-11
SHP_544,26791,REGULAR AIR,6-5-11
SHP_1624,40707,REGULAR AIR,13-6-09
SHP_1640,54912,REGULAR AIR,28-7-11
SHP_1632,41926,REGULAR AIR,6-2-11
SHP_1636,51747,REGULAR AIR,6-7-12
SHP_1644,56582,DELIVERY TRUCK,12-6-09
SHP_1633,41926,REGULAR AIR,5-2-11
SHP_459,773,REGULAR AIR,26-9-10
SHP_555,30048,DELIVERY TRUCK,15-6-11
SHP_466,5153,EXPRESS AIR,27-8-11
SHP_468,8131,REGULAR AIR,3-5-10
SHP_2862,10054,REGULAR AIR,28-4-11
SHP_3463,49988,REGULAR AIR,23-12-10
SHP_3463,49988,REGULAR AIR,23-12-10
SHP_3193,70,REGULAR AIR,22-12-10
SHP_3193,70,REGULAR AIR,22-12-10
SHP_2880,14113,DELIVERY TRUCK,6-8-11
SHP_3464,49988,DELIVERY TRUCK,22-12-10
SHP_2861,10054,REGULAR AIR,30-4-11
SHP_2868,10823,REGULAR AIR,12-6-12
SHP_3291,20162,REGULAR AIR,9-2-09
SHP_3422,41472,EXPRESS AIR,30-1-10
SHP_2881,14210,REGULAR AIR,28-6-12
SHP_1801,355,REGULAR AIR,18-6-09
SHP_1949,18112,REGULAR AIR,17-3-12
SHP_1883,12736,REGULAR AIR,15-3-10
SHP_3572,9701,REGULAR AIR,3-3-10
SHP_3552,3591,DELIVERY TRUCK,9-12-10
SHP_3797,46374,DELIVERY TRUCK,9-7-10
SHP_3553,3591,DELIVERY TRUCK,8-12-10
SHP_3571,9701,REGULAR AIR,4-3-10
SHP_6647,51969,REGULAR AIR,7-9-11
SHP_6646,51969,REGULAR AIR,4-9-11
SHP_4647,27936,REGULAR AIR,9-7-11
SHP_4607,22919,REGULAR AIR,18-7-09
SHP_4481,5281,REGULAR AIR,2-11-11
SHP_4480,5281,DELIVERY TRUCK,2-11-11
SHP_4516,9826,REGULAR AIR,24-3-12
SHP_548,29121,REGULAR AIR,13-4-10
SHP_529,24038,EXPRESS AIR,22-6-11
SHP_518,19617,REGULAR AIR,20-1-12
SHP_517,19617,REGULAR AIR,22-1-12
SHP_463,4007,REGULAR AIR,18-6-10
SHP_463,4007,REGULAR AIR,18-6-10
SHP_533,24451,DELIVERY TRUCK,4-12-12
SHP_581,38310,REGULAR AIR,17-4-12
SHP_536,24965,REGULAR AIR,29-3-11
SHP_535,24965,EXPRESS AIR,3-4-11
SHP_522,21378,REGULAR AIR,8-8-11
SHP_511,18273,REGULAR AIR,17-9-11
SHP_523,21378,REGULAR AIR,10-8-11
SHP_578,36677,REGULAR AIR,25-12-09
SHP_519,20033,REGULAR AIR,23-5-10
SHP_5212,9922,REGULAR AIR,4-4-11
SHP_5212,9922,REGULAR AIR,4-4-11
SHP_5223,18340,EXPRESS AIR,18-6-11
SHP_5223,18340,EXPRESS AIR,18-6-11
SHP_5265,51360,REGULAR AIR,22-6-11
SHP_5267,52867,DELIVERY TRUCK,14-8-09
SHP_5213,11777,REGULAR AIR,1-1-10
SHP_5222,17859,REGULAR AIR,28-5-10
SHP_5268,54176,REGULAR AIR,28-6-11
SHP_5266,52672,REGULAR AIR,13-1-11
SHP_5246,35040,REGULAR AIR,21-4-12
SHP_5263,49638,REGULAR AIR,8-8-10
SHP_5259,48544,REGULAR AIR,18-5-11
SHP_5247,35238,EXPRESS AIR,28-4-11
SHP_5260,48900,REGULAR AIR,24-3-09
SHP_5264,50055,REGULAR AIR,20-10-12
SHP_5264,50055,REGULAR AIR,20-10-12
SHP_5272,58147,REGULAR AIR,18-5-09
SHP_5228,21602,DELIVERY TRUCK,4-7-09
SHP_5261,48900,REGULAR AIR,23-3-09
SHP_5240,30976,REGULAR AIR,24-10-12
SHP_5251,38118,REGULAR AIR,20-4-11
SHP_5235,28455,REGULAR AIR,31-5-10
SHP_5234,28455,REGULAR AIR,1-6-10
SHP_5803,25793,REGULAR AIR,9-4-12
SHP_5758,10657,REGULAR AIR,27-9-10
SHP_5733,2050,REGULAR AIR,3-6-09
SHP_5733,2050,REGULAR AIR,3-6-09
SHP_5830,35940,REGULAR AIR,30-5-10
SHP_5740,3522,REGULAR AIR,2-10-09
SHP_5759,10657,DELIVERY TRUCK,26-9-10
SHP_5814,29120,DELIVERY TRUCK,17-5-10
SHP_5907,58818,DELIVERY TRUCK,17-4-09
SHP_5828,34596,REGULAR AIR,1-9-11
SHP_5813,29120,REGULAR AIR,14-5-10
SHP_5741,3522,REGULAR AIR,27-9-09
SHP_5906,58818,REGULAR AIR,16-4-09
SHP_5384,32996,REGULAR AIR,19-12-10
SHP_5369,28899,REGULAR AIR,16-6-12
SHP_5283,1317,REGULAR AIR,20-5-11
SHP_5283,1317,REGULAR AIR,20-5-11
SHP_5323,14913,REGULAR AIR,15-2-09
SHP_5284,1317,REGULAR AIR,19-5-11
SHP_5461,57799,DELIVERY TRUCK,2-9-11
SHP_5341,19649,EXPRESS AIR,6-5-11
SHP_5342,19649,DELIVERY TRUCK,5-5-11
SHP_5383,32996,REGULAR AIR,20-12-10
SHP_5334,17927,REGULAR AIR,10-8-09
SHP_3677,29383,REGULAR AIR,20-11-11
SHP_3677,29383,REGULAR AIR,20-11-11
SHP_3554,4006,REGULAR AIR,4-1-11
SHP_3621,18528,REGULAR AIR,2-5-11
SHP_3678,29383,REGULAR AIR,19-11-11
SHP_3678,29383,REGULAR AIR,19-11-11
SHP_3604,15744,REGULAR AIR,22-3-10
SHP_3620,18528,REGULAR AIR,1-5-11
SHP_3536,965,DELIVERY TRUCK,21-5-11
SHP_3820,50051,EXPRESS AIR,4-10-09
SHP_1753,50051,REGULAR AIR,6-10-09
SHP_1753,50051,REGULAR AIR,6-10-09
SHP_3733,37572,REGULAR AIR,5-8-10
SHP_7691,39492,REGULAR AIR,20-4-11
SHP_7688,14883,REGULAR AIR,15-5-11
SHP_7687,14883,DELIVERY TRUCK,11-5-11
SHP_2856,8293,REGULAR AIR,15-8-12
SHP_2883,14401,REGULAR AIR,6-8-11
SHP_3407,39173,DELIVERY TRUCK,18-1-09
SHP_3369,34022,REGULAR AIR,3-11-12
SHP_3368,34022,REGULAR AIR,5-11-12
SHP_3353,32326,REGULAR AIR,1-11-10
SHP_3406,39173,REGULAR AIR,18-1-09
SHP_3929,10851,EXPRESS AIR,7-4-09
SHP_3937,13953,REGULAR AIR,2-6-11
SHP_3932,11684,REGULAR AIR,29-7-12
SHP_3982,23681,EXPRESS AIR,21-5-12
SHP_3996,27746,REGULAR AIR,4-12-10
SHP_613,48067,EXPRESS AIR,29-6-12
SHP_612,48067,EXPRESS AIR,1-7-12
SHP_472,9537,DELIVERY TRUCK,15-2-11
SHP_473,9537,REGULAR AIR,15-2-11
SHP_571,35141,REGULAR AIR,12-9-10
SHP_586,40835,REGULAR AIR,26-11-09
SHP_586,40835,REGULAR AIR,26-11-09
SHP_587,40835,REGULAR AIR,25-11-09
SHP_461,2339,REGULAR AIR,16-12-10
SHP_5677,36709,REGULAR AIR,25-8-12
SHP_5680,39717,REGULAR AIR,30-11-09
SHP_6502,39847,REGULAR AIR,6-4-10
SHP_6506,40068,DELIVERY TRUCK,20-4-10
SHP_6730,59173,DELIVERY TRUCK,21-12-10
SHP_6517,41349,EXPRESS AIR,19-12-11
SHP_6504,40068,DELIVERY TRUCK,22-4-10
SHP_6501,39847,REGULAR AIR,5-4-10
SHP_6501,39847,REGULAR AIR,5-4-10
SHP_6516,41349,EXPRESS AIR,18-12-11
SHP_6505,40068,REGULAR AIR,24-4-10
SHP_6518,41349,REGULAR AIR,19-12-11
SHP_6503,39907,REGULAR AIR,7-9-10
SHP_6148,9092,REGULAR AIR,25-7-09
SHP_6366,26631,REGULAR AIR,1-11-10
SHP_6304,21988,DELIVERY TRUCK,30-3-10
SHP_6147,9092,EXPRESS AIR,25-7-09
SHP_6208,13958,REGULAR AIR,1-2-10
SHP_6288,20995,DELIVERY TRUCK,28-3-12
SHP_4616,23618,REGULAR AIR,29-11-12
SHP_4493,7653,REGULAR AIR,1-3-12
SHP_4678,32519,REGULAR AIR,13-10-10
SHP_4741,39876,DELIVERY TRUCK,15-4-12
SHP_4564,16837,DELIVERY TRUCK,22-1-11
SHP_4740,39876,REGULAR AIR,15-4-12
SHP_4740,39876,REGULAR AIR,15-4-12
SHP_5787,20579,REGULAR AIR,4-10-12
SHP_5900,56960,EXPRESS AIR,8-8-09
SHP_5727,1058,REGULAR AIR,26-4-10
SHP_5889,51202,REGULAR AIR,14-4-12
SHP_5888,51202,REGULAR AIR,15-4-12
SHP_5877,50432,REGULAR AIR,9-6-09
SHP_5842,39521,REGULAR AIR,13-8-09
SHP_5863,47815,REGULAR AIR,30-12-12
SHP_5902,57568,REGULAR AIR,19-6-10
SHP_5876,50432,DELIVERY TRUCK,12-6-09
SHP_5810,28583,REGULAR AIR,13-11-09
SHP_5802,24870,REGULAR AIR,3-5-09
SHP_5854,44167,REGULAR AIR,31-1-12
SHP_5801,24870,REGULAR AIR,26-4-09
SHP_5821,31302,REGULAR AIR,3-8-12
SHP_7494,8167,REGULAR AIR,6-8-12
SHP_7494,8167,REGULAR AIR,6-8-12
SHP_7492,7680,REGULAR AIR,8-4-11
SHP_7536,15782,REGULAR AIR,1-4-12
SHP_7550,21253,REGULAR AIR,18-4-12
SHP_3762,40422,EXPRESS AIR,20-7-11
SHP_3656,25478,REGULAR AIR,24-4-12
SHP_3662,26852,REGULAR AIR,8-3-10
SHP_3840,52512,REGULAR AIR,9-7-11
SHP_3824,50663,EXPRESS AIR,10-11-10
SHP_3755,39141,REGULAR AIR,5-5-09
SHP_3755,39141,REGULAR AIR,5-5-09
SHP_3535,960,REGULAR AIR,21-9-09
SHP_3699,32002,REGULAR AIR,20-7-10
SHP_3657,25478,REGULAR AIR,26-4-12
SHP_3841,52512,EXPRESS AIR,9-7-11
SHP_3592,13348,REGULAR AIR,8-11-10
SHP_3698,32002,REGULAR AIR,24-7-10
SHP_2295,56710,REGULAR AIR,12-5-10
SHP_2295,56710,REGULAR AIR,12-5-10
SHP_1901,14115,REGULAR AIR,16-8-09
SHP_1901,14115,REGULAR AIR,16-8-09
SHP_2134,38080,REGULAR AIR,15-9-09
SHP_2322,59685,REGULAR AIR,12-12-12
SHP_2323,59685,REGULAR AIR,11-12-12
SHP_1891,13440,REGULAR AIR,15-10-10
SHP_2296,56710,REGULAR AIR,13-5-10
SHP_2296,56710,REGULAR AIR,13-5-10
SHP_398,51938,REGULAR AIR,21-5-11
SHP_228,27553,REGULAR AIR,14-8-11
SHP_113,12929,REGULAR AIR,31-8-10
SHP_107,12544,REGULAR AIR,10-3-09
SHP_409,52964,REGULAR AIR,1-4-10
SHP_112,12929,DELIVERY TRUCK,31-8-10
SHP_227,27553,DELIVERY TRUCK,14-8-11
SHP_19,1344,REGULAR AIR,19-4-12
SHP_18,1344,REGULAR AIR,22-4-12
SHP_42,4612,REGULAR AIR,21-9-10
SHP_4011,34087,REGULAR AIR,28-7-09
SHP_3962,19523,REGULAR AIR,1-12-11
SHP_4035,40800,REGULAR AIR,4-12-10
SHP_4015,34785,DELIVERY TRUCK,28-1-10
SHP_4034,39844,REGULAR AIR,2-12-09
SHP_4431,55200,REGULAR AIR,30-8-10
SHP_4431,55200,REGULAR AIR,30-8-10
SHP_4330,610,EXPRESS AIR,3-8-11
SHP_4396,35137,REGULAR AIR,20-7-10
SHP_4395,35137,EXPRESS AIR,19-7-10
SHP_4406,42565,REGULAR AIR,29-9-10
SHP_4424,49541,REGULAR AIR,17-1-09
SHP_4334,4070,EXPRESS AIR,11-6-11
SHP_5258,48448,REGULAR AIR,16-11-12
SHP_5236,28963,REGULAR AIR,6-12-11
SHP_5215,12420,REGULAR AIR,27-12-10
SHP_5254,43620,EXPRESS AIR,19-1-09
SHP_5253,43620,REGULAR AIR,20-1-09
SHP_5245,34499,DELIVERY TRUCK,19-7-10
SHP_5214,12420,EXPRESS AIR,26-12-10
SHP_5244,33793,REGULAR AIR,28-6-12
SHP_4039,41316,REGULAR AIR,24-7-09
SHP_3886,57639,REGULAR AIR,21-7-10
SHP_4027,38656,DELIVERY TRUCK,15-8-12
SHP_4026,38656,REGULAR AIR,17-8-12
SHP_4038,41316,REGULAR AIR,22-7-09
SHP_3884,57409,REGULAR AIR,21-11-09
SHP_3884,57409,REGULAR AIR,21-11-09
SHP_3821,50083,DELIVERY TRUCK,10-4-11
SHP_3870,55553,REGULAR AIR,18-7-09
SHP_4058,46848,REGULAR AIR,12-11-09
SHP_4257,20036,REGULAR AIR,7-12-10
SHP_4257,20036,REGULAR AIR,7-12-10
SHP_4252,16289,REGULAR AIR,19-7-10
SHP_4252,16289,REGULAR AIR,19-7-10
SHP_4409,44002,REGULAR AIR,9-2-09
SHP_4422,48032,REGULAR AIR,27-8-10
SHP_4422,48032,REGULAR AIR,27-8-10
SHP_4356,14855,DELIVERY TRUCK,2-5-10
SHP_4408,43398,DELIVERY TRUCK,25-4-11
SHP_4360,20036,DELIVERY TRUCK,8-12-10
SHP_4355,14855,REGULAR AIR,2-5-10
SHP_4393,33605,REGULAR AIR,5-4-12
SHP_4354,14855,EXPRESS AIR,2-5-10
SHP_4410,44002,REGULAR AIR,7-2-09
SHP_4390,32710,REGULAR AIR,17-11-09
SHP_4404,40101,EXPRESS AIR,5-2-09
SHP_3839,52164,REGULAR AIR,15-4-12
SHP_3832,51237,REGULAR AIR,12-3-12
SHP_3801,46404,REGULAR AIR,5-3-12
SHP_3715,34562,REGULAR AIR,28-8-10
SHP_3646,22626,REGULAR AIR,1-7-10
SHP_3811,48961,REGULAR AIR,23-7-09
SHP_3872,55747,DELIVERY TRUCK,4-12-12
SHP_3647,22626,DELIVERY TRUCK,1-7-10
SHP_3708,33541,REGULAR AIR,19-6-12
SHP_3871,55747,DELIVERY TRUCK,3-12-12
SHP_3812,48961,EXPRESS AIR,23-7-09
SHP_3561,6403,REGULAR AIR,13-2-11
SHP_3714,34562,REGULAR AIR,26-8-10
SHP_6954,32165,REGULAR AIR,15-10-12
SHP_6985,46533,EXPRESS AIR,9-10-09
SHP_7161,49767,REGULAR AIR,10-11-10
SHP_7160,49767,REGULAR AIR,9-11-10
SHP_6949,27750,DELIVERY TRUCK,23-10-12
SHP_6984,46533,REGULAR AIR,8-10-09
SHP_7159,49767,REGULAR AIR,8-11-10
SHP_6965,36773,REGULAR AIR,25-9-10
SHP_7171,57093,REGULAR AIR,9-5-12
SHP_7171,57093,REGULAR AIR,9-5-12
SHP_6953,32165,REGULAR AIR,16-10-12
SHP_6950,27750,DELIVERY TRUCK,19-10-12
SHP_1962,18723,REGULAR AIR,14-8-09
SHP_2021,24710,REGULAR AIR,4-10-10
SHP_2210,46307,REGULAR AIR,6-2-11
